age,balance,housing,loan,duration,campaign,y,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,poutcome_other,poutcome_success,poutcome_unknown
30,890,0,0,16,18,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
59,213,0,0,184,3,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True
49,24,0,1,168,3,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True
48,164,0,0,76,4,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
47,598,0,0,120,8,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
44,2541,0,0,138,3,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True
34,255,0,0,78,9,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
34,0,1,0,36,7,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
41,417,0,0,77,3,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
49,410,0,0,117,7,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
37,309,0,0,11,15,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True
32,4393,0,0,88,3,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
51,7,0,0,18,18,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True
41,852,1,1,157,10,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
55,120,0,0,43,3,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True
32,1868,0,0,186,16,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
42,2517,0,0,569,17,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
32,1165,0,0,19,23,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
48,2321,0,0,218,7,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True
58,0,0,0,16,28,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True
31,382,0,0,43,19,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
39,816,1,0,37,3,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
42,6383,0,0,111,5,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True
36,54,1,0,1642,3,1,False,False,False,False,False,False,False,False,True,False,False,False,False,True
44,682,0,0,85,3,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
58,1905,0,0,202,5,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True
51,260,0,0,316,5,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True
30,168,0,0,35,13,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
31,4979,0,1,33,2,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
56,83,0,0,26,11,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True
31,347,1,0,59,6,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
32,616,1,0,118,7,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
57,1859,1,0,72,5,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True
48,2460,0,0,106,11,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
32,5118,1,0,263,12,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
33,1374,1,1,93,12,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
54,2437,0,0,1176,8,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
50,334,0,0,79,3,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True
30,-218,1,0,13,15,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
30,0,1,0,453,4,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
54,124,0,0,119,11,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
54,204,0,0,231,5,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True
56,321,0,0,49,4,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
38,3918,0,0,101,3,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True
45,424,0,0,141,8,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True
50,0,0,0,97,7,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
58,235,0,0,88,4,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True
50,60,0,1,151,8,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True
55,1713,0,0,88,5,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
32,109,0,0,101,3,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
50,0,0,0,78,3,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True
53,28,0,0,293,9,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
43,0,0,0,25,19,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
48,20,0,0,145,3,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
37,243,0,0,167,10,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True
43,2220,0,0,177,3,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True
46,68,1,0,267,3,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True
37,5065,0,0,23,19,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
35,753,0,0,111,9,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
36,84,0,0,206,3,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True
53,12,0,0,345,10,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
33,1940,0,0,46,10,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
31,171,0,0,81,3,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
32,930,0,0,85,7,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
31,0,0,0,448,3,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
40,27,0,0,165,6,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
50,376,0,0,142,3,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
32,725,0,0,53,4,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True
40,4594,0,0,296,5,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
39,5976,0,0,113,2,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
53,253,0,0,202,6,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
37,80,0,0,155,3,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
33,148,0,0,15,20,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
39,113,1,0,23,9,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
40,-1545,0,0,70,13,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
34,510,0,0,33,7,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True
30,4,0,0,51,3,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
34,-1,0,0,787,13,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
56,4073,0,0,239,5,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
31,137,0,0,27,14,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
37,298,0,0,183,5,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True
34,682,0,0,472,3,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
37,206,0,0,115,5,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True
49,276,0,0,62,5,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
50,238,0,0,968,5,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True
55,356,0,0,554,6,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True
52,190,0,0,276,3,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True
48,0,0,0,203,7,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
40,2,0,0,158,3,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True
37,430,0,0,154,4,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
40,4,0,0,145,3,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
47,-315,1,1,112,9,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
47,1707,0,0,71,7,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True
54,-102,1,0,164,7,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True
33,627,0,0,61,5,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
39,0,1,0,63,3,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
32,518,0,0,462,5,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True
38,0,0,0,44,3,0,False,False,False,False,False,False,False,False,False,True,False,False,False,True
45,534,0,0,104,6,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True
35,1194,0,1,34,10,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True
38,0,0,0,82,4,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
56,1539,0,0,149,14,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True
30,7870,1,0,82,7,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
30,849,0,0,81,4,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
33,2637,0,0,583,17,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True
58,21,0,0,315,19,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
33,1138,0,0,73,4,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
31,201,0,0,100,9,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
50,715,0,0,131,13,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True
47,65,0,0,118,8,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
33,5943,0,0,81,8,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
48,844,0,0,12,21,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True
32,2629,0,0,77,4,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
33,0,0,0,236,10,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
46,-11,1,0,74,6,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True
43,-278,0,0,103,8,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
33,0,1,1,94,6,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
58,136,0,0,211,6,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True
30,549,0,0,59,8,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
59,1585,0,0,91,5,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
30,0,0,0,102,10,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
41,2676,0,0,210,4,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
32,1134,0,0,85,4,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
31,1510,1,0,74,14,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
38,-104,0,0,13,17,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
31,357,1,0,104,5,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
58,-146,0,1,192,8,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True
41,294,1,0,150,14,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
32,17,0,0,17,15,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
60,1138,1,0,116,4,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True
31,13,0,0,110,5,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
39,45,0,0,148,4,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
58,0,0,0,67,19,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
56,-123,0,1,146,3,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True
34,630,0,0,54,8,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
52,-27,0,0,51,8,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True
36,52,0,0,101,10,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
44,-102,0,1,65,4,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
34,0,0,0,730,11,1,False,False,False,False,False,True,False,False,False,False,False,False,False,True
43,465,0,0,78,12,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
36,2473,0,0,965,4,1,False,False,False,False,False,False,False,False,True,False,False,False,False,True
55,3207,0,0,85,12,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
32,2213,0,0,73,7,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
46,505,0,0,26,7,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True
42,29,0,0,53,11,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
32,678,0,0,13,15,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
39,-204,1,0,144,4,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
43,228,0,0,47,18,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
32,27,0,0,146,3,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
45,2873,1,0,30,16,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
34,456,1,1,137,8,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True
51,0,0,0,84,7,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
34,473,0,0,94,11,0,False,False,False,False,False,False,False,False,False,True,False,False,False,True
34,1070,0,0,91,15,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
40,872,1,0,71,4,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
44,3463,1,1,210,3,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True
51,1573,0,0,72,18,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
51,-272,0,1,121,5,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True
52,168,0,0,165,4,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
57,75,0,0,260,5,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
36,0,0,0,81,4,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
33,264,0,0,180,4,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
53,2262,0,0,116,8,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True
57,561,0,0,54,8,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
32,36,0,0,108,7,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
57,3196,0,0,161,4,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True
31,-6,0,0,198,6,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
30,0,0,0,262,6,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
56,556,1,0,102,4,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True
37,58,0,0,75,20,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
35,0,0,0,19,14,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
41,1559,0,0,74,7,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
34,3486,0,0,23,10,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
44,3762,0,0,125,12,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
40,170,0,0,12,24,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
31,3,0,0,12,17,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
41,801,0,0,65,4,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
32,2431,0,0,19,19,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
37,839,0,1,87,11,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
33,0,0,0,56,2,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
33,333,0,0,80,6,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
52,-542,0,0,80,2,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
49,500,0,1,105,2,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True
53,42,0,0,81,4,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True
54,0,0,0,282,2,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True
59,866,0,0,46,3,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
30,1052,0,0,147,2,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
34,-6,0,0,79,8,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
42,-105,1,0,60,2,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
59,51,0,0,129,2,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
42,1608,0,0,13,21,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
43,0,0,0,331,2,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
40,1666,1,0,271,4,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
43,2696,1,0,86,10,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
60,0,0,0,113,2,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True
47,-105,0,0,192,2,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
57,75,0,0,118,2,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True
37,236,0,0,95,2,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
42,-671,0,0,80,2,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
36,659,0,0,90,13,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
55,1233,0,0,97,2,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True
32,0,0,0,74,2,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
49,0,0,0,173,2,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True
32,156,0,1,82,4,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True
31,44,0,0,16,13,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
37,1309,1,0,77,4,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
32,2421,1,0,14,8,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
46,0,0,0,63,2,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
31,23,0,0,110,2,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
33,0,0,0,59,10,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
43,0,0,0,192,2,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
50,326,0,0,157,9,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True
50,403,0,0,119,6,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True
34,1,0,0,535,2,1,False,False,False,False,False,False,False,False,True,False,False,False,False,True
32,0,0,0,15,13,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
46,-3,0,0,205,2,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
31,60,0,0,302,2,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
45,751,0,0,151,4,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True
50,1545,0,0,56,8,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True
31,23,0,0,322,7,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True
34,0,0,0,54,4,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
30,20261,1,0,81,10,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
59,1887,0,0,88,8,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True
34,786,0,0,122,11,0,False,False,False,False,False,False,False,False,False,True,False,False,False,True
44,2179,0,0,180,10,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
32,632,1,0,82,7,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
32,99,0,0,49,35,0,False,False,False,False,False,False,False,False,False,True,False,False,False,True
55,185,0,0,26,4,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True
42,305,1,0,82,4,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
36,278,0,0,121,16,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
30,187,0,0,66,4,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
53,761,0,1,85,6,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
55,123,0,0,70,8,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True
50,-997,0,1,70,7,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
43,80,0,0,9,32,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
60,486,0,0,139,4,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True
42,759,0,1,105,6,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
34,46,0,0,211,17,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
38,140,0,0,12,21,0,False,False,False,False,False,False,False,True,False,False,False,False,False,True
37,6743,0,0,13,13,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
41,1946,0,0,327,9,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
59,0,0,0,23,15,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True
46,1906,0,0,44,6,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
34,0,0,0,183,10,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
40,1232,0,0,175,11,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
37,859,0,0,246,15,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
44,0,0,0,70,10,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
30,0,0,0,20,19,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
32,0,0,0,23,12,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True
50,6288,0,0,20,14,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True
42,1013,0,1,117,8,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
42,37,0,0,28,16,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
59,0,0,0,359,7,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True
44,217,1,0,203,4,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
47,0,0,0,21,22,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True
52,0,0,0,84,15,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
55,0,0,0,16,28,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True
44,65,0,0,53,11,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
59,82,0,0,308,6,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True
46,568,0,0,51,4,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
44,134,0,0,86,4,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True
53,5603,0,0,2372,6,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True
39,0,0,0,93,25,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
35,89,0,0,203,28,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
48,197,0,0,256,8,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True
36,837,0,0,68,6,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
33,6174,0,0,19,14,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
51,7175,0,0,98,14,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True
32,890,1,1,27,10,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True
37,163,0,1,9,24,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
42,3,0,0,11,26,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
43,241,0,0,79,10,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
42,59,0,0,144,13,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True
39,315,0,0,53,4,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True
32,-262,1,0,85,24,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
52,163,0,0,638,6,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
31,81,0,0,532,2,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True
47,225,0,0,1126,4,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True
32,864,1,0,17,19,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
40,0,0,0,16,20,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True
48,1548,0,0,143,5,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
54,0,0,0,276,6,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
43,3327,0,0,146,19,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
48,0,0,0,16,16,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
55,879,0,0,183,8,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True
37,729,0,0,156,8,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
36,-158,1,0,1037,7,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
58,7881,0,0,507,8,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True
31,0,0,0,18,15,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
31,35,0,0,27,16,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
56,1333,0,0,17,14,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True
49,2420,1,0,19,13,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True
34,0,0,0,12,13,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
38,173,0,0,32,8,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
31,0,0,0,12,15,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True
33,111,0,0,7,23,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
40,84,0,0,715,8,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
33,0,0,0,13,17,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
32,211,0,0,56,7,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True
34,0,0,0,195,6,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
30,17,0,0,95,6,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
50,0,0,0,39,4,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True
55,668,0,0,25,6,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
60,1690,0,0,64,11,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True
53,37,0,0,51,9,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
45,-183,1,1,8,13,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True
53,65,0,0,25,18,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True
31,0,0,0,38,16,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
34,-173,0,0,85,2,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
54,1258,0,0,153,14,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
34,6766,0,0,210,5,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
48,2499,0,0,429,3,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True
37,0,0,0,76,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
45,377,0,0,26,23,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True
33,77,0,0,958,6,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True
33,1530,0,0,88,25,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
48,0,0,0,20,23,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True
53,658,0,0,18,25,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True
52,1645,0,0,248,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True
32,8047,1,0,16,13,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
33,436,0,0,258,8,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
39,0,0,0,13,17,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
35,75,0,0,9,19,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
51,279,0,0,64,3,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True
34,4348,1,0,373,8,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
35,230,0,0,104,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
30,167,0,0,35,14,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
52,118,0,0,16,20,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
